id	title	youtube_id	youtube_id_original	duration	hidden
2711	Calvin Carter - Zakladatel Bottle Rocket Apps - 1. část	YoHhP6a_3GY		158	f
2712	Rush - CEO & zakladatel EyeVerify - 1. část	Ro5tCQtfrZU		176	f
2713	Maxwellův démon	aKRDvSZ-igA		807	f
2714	Vznik zvuku	nGKffdaI4Pg		226	f
2715	Základy fyziky	uIojjqSm0m4		570	f
2716	Ultrazvuk pro lékařské zobrazování	sTcqtljxLOk		335	f
2717	Platební bilance - kapitálový účet	AimYG1jYD0A		447	f
2718	Základy spotřební funkce	o5iot_ZsoV0		399	f
2719	Zakladatel Bottle Rocket Apps - 4. část	3NYhESueUfE		116	f
2720	Alely a geny	P0nMnPPdW_k		498	f
2721	Frekvence alel	Bc9bhLk_AhI		447	f
2722	Oběhová soustava a srdce	QhiVnFvshZg		897	f
2724	Použití Hardy-Weinbergova zákona	D5NVlAaT-OA		330	f
2726	ATP: Adenosintrifosfát	PK6HmIe2EAg		379	f
2729	"Oplození a s ním spojená terminologie: gamety, zygota, haploidní, diploidní"	dNp7vErqlaA		627	f
2730	Měřítko buněk	xKJ3txXIuQk		440	f
2731	Mykény: Lví brána	tu5mKn3_h7Y		398	f
2732	Soška modlícího se muže z Tell Asmar	DKMWS9qJ_1U		288	f
2733	Amfora se sprinterem a bronzová soška běžící dívky	5coSaLCWzhA		66	f
2734	Dipylská amfora	Uwpdiq9mYME		253	f
2735	Graf poločasu rozpadu	dnYyMHSSb8M		407	f
2736	Skupiny periodické tabulky	UXOcWAfBdZg		500	f
2737	"Psaní rovnic popisující alfa, beta a gama rozpad"	mzLOT6uOfO4		487	f
2738	Odvození rovnice pro exponencielní rozpad	H7nrVDV8ahc		742	f
2741	"Limity v bodech, ve kterých funkce není spojitá"	_bBAiZhfH_4		245	f
2744	Svislá asymptota přirozeného logaritmu	78tnNYNISOc		420	f
2748	Systémy výměny a obchodu	HIZV6Lhmi1M		274	f
2749	Úvod do chemických reakcí	TStjgUmL1RQ		553	f
2752	Úvod a hlavní vize pro třídu	dfO5SWYU6A4		30	f
2754	Klíčové prvky studentské zkušenosti	cN6TDkZTAI4		522	f
2763	Úspěchy zkoumaných škol na poli kombinované výuky	GOjMC00-3uQ		357	f
2769	"Columbus, de Gama, and Zheng He! Námořníci 15. století"	LSnZ0ZX60hI		600	f
2775	Historie všeho - stručný souhrn	yqc9zX04DXs		1061	f
2782	Složené číslo ze zlomku	g8yk6zQDAek		310	f
2784	Převod centimetrů na metry	6bQ6HJsAv4A		184	f
2785	Převod minut na hodiny	DLno3b-Xsmo		294	f
2786	Vztah násobení a dělení	qcMJ1pN36r4		207	f
2787	Vzdálenosti v metrické soustavě	I3kQJvR7ZIg		416	f
2788	Příklad: peníze a vzdálenost	ZS157czfx4E		395	f
2789	Metrické jednotky objemu	LhMEqsL_M5o		254	f
2791	Porovnávání zlomků různých celků	xRzZuhWSlb8		179	f
2795	Slovní úloha: Směna peněz při nakupování	_YXF7WDpWpg		194	f
2796	Metrické jednotky hmotnosti	TD1zuENbEdk		266	f
2798	Poměry jako zlomky	ZCTe4fEvt48	UK-_qEDtvYo	143	f
2804	Příklad: Rychlost za hodinu	Zm0KaIw-35k		151	f
2811	Příklad: Použití metrické soustavy 1	q9XCrpLPfGk		373	f
2814	Převod jednotek vzdálenosti	9iulv2QvKwo		157	f
2815	Znázornění opačných čísel na ose	kQkeayQke8A		295	f
2817	Čtení sloupcových grafů 1	kiQ6MUQZHSs		179	f
2819	Čtení výsečových grafů	4JqH55rLGKY		189	f
2825	Odmocniny a reálná čísla	BpBh8gvMifs		619	f
2826	Příklad: Použití metrické soustavy 2	CDvPPsB3nEM		343	f
2827	Částečné odmocňování	6QJtWfIiyZo		585	f
2835	Příklad na racionální čísla	oqAgaGeBOAU		153	f
2836	Příklad na racionální čísla	QfsK8ZyC_bE		144	f
2837	Slovní úloha s více kroky	-sSDb_wZqKQ		128	f
2839	Převod stupňů Fahrenheita na stupně Celsia	NqbkvEK46xM		178	f
2843	Úvod do umocňování	UCCNoXqCGZQ		325	f
2857	Úprava výrazů s odmocninami	VWlFMfPVmkU		477	f
2860	"Příklady s nulou, zlomkem a záporným číslem v exponentu"	tOuCdKqO6-s		844	f
2870	Průměrná rychlost Usaina Bolta	mt6Nq0dzFjo		795	f
2871	Počítání jednotkové ceny	d7rAlcNHDUI		121	f
2872	Příklad: Průměrná rychlost	Uc2Tm4Lr7uI		388	f
2876	Číslicový histogram	LEFE1km5ROY		358	f
2877	Čtení sloupcových grafů 3	DGZNaKnbQo0		281	f
2878	Zavádějící liniový graf	gs-OPF3KEGU		293	f
2886	Jak se liší ty samé číslice na různých pozicích v desítkové soustavě?	PvSx8oJ7PrM		160	f
2888	Úvod do desítkové a dvojkové soustavy	ku4KOFQ-bB4		600	f
2889	Šestnáctková (hexadecimální) číselná soustava	4EJay-6Bioo		454	f
2890	Převod čísla z desítkové soustavy do dvojkové	H4BstqvgBow		232	f
2891	Převod většího čísla z desítkové do dvojkové soustavy	bvcXEJbEzSs		252	f
2892	Převádění z desítkové do šestnáctkové soustavy	NFmDz1dQyPU		223	f
2893	Sčítání ve dvojkové soustavě	RgklPQ8rbkg		168	f
2894	Násobení ve dvojkové soustavě	xHWKYFhhtJQ		260	f
2895	Přímý převod z dvojkové do šestnáctkové soustavy	8T4F7WboWPQ		327	f
2915	Spojitost mezi souřadnicemi bodu a rovnicí přímky 2	SSNA9gaAOVc		306	f
2916	Grafické řešení nerovností 4	-aTy1ED1m5I		320	f
2917	Spojitost mezi souřadnicemi bodu a lineární nerovnicí	2oGsLdAWxlk		366	f
2918	Jak nakreslit graf přímky pomocí průsečíků s osami?	6m642-2D3V4		238	f
2919	Příklad na nalezení průsečíků přímky s osami.	405boztgZig		205	f
2920	Nalezení průsečíku přímky zadané tabulkou s osou y	CGZZINHT0I8		240	f
2922	Slovní úloha na procvičení směrnice přímky	jTCZfMMcHBo		243	f
2923	Odvození nerovnice ze zadaného grafu	YBYu5aZPLeg		200	f
2924	Převod na směrnicový tvar přímky	V6Xynlqc_tc		307	f
2926	Získání rovnice přímky ze zadané směrnice a bodu 2	MxiqyE2uMCo		237	f
2927	Získání rovnice přímky ze zadané směrnice a bodu 3	k8EfLFvUI5U		204	f
2929	Další příklad s využitím rovnice přímky	KV_XLL4K2Fw		120	f
2931	Grafické řešení nerovností 2	EoCeL4SPIcA		135	f
2958	Jak správně dělit mocniny?	-TpiL4J_yUA		156	f
2959	Jak správně umocnit mocniny?	tvj42WdKlH4		312	f
2960	Shrnutí poznatků o počítání s mocninami	Of8ezQj1hRk		155	f
2961	Příklad na procvičení mocnin	X6zD3SoN3iY		187	f
2962	Jak pracovat se zápornými mocniteli?	PYd99ItlLEc		323	f
2963	Více na téma záporný mocnitel	Tx7Cwn5pgQo		398	f
2964	Další příklady na počítání se zápornými mocniteli	P3zyEtO6viY		162	f
2965	Mezní sklon ke spotřebě (MPC) a multiplikátor	O_Oozju3RRI		593	f
2966	Nájem kanceláře - co je výhodnější?	bAU1MLRwh7c		229	f
2967	Porovnání akruálního a hotovostního účetnictví	LU_6amWC6H8		242	f
2968	Konvergence v makroměřítku	scgd0gh6BFs		205	f
2969	Propojení příjmů s růstem kapitálu a vznikem nerovnosti	iPROoc_o0p8		416	f
2970	Úvod do chemie	Rd4a1X3B61w		466	f
2981	Vytýkání proměnných.	499MvHFrqUU		286	f
2982	Vytýkání z mnohočlenu pomocí největšího společného dělitele	_sIuZHYrdWM		328	f
2984	Řešení kvadratické rovnice pomocí rozkladu na součin	BI_jmI4xRus		609	f
2986	Rozklad rozdílu druhých mocnin na součin s vytýkáním	YahJQvY396o		150	f
2988	Násobení dvojčlenů s odmocninami	yAH3722GrP8		364	f
2991	Opakování vzorečku (a plus b) na druhou	4GcNzvILqtM		199	f
2993	Bronstedova-Lowryho definice kyselin a zásad	XVOU9c3crbc		537	f
3007	Podobnosti kružnic	tcQjJssEMgo		95	f
3008	Velikost úhlu v oblouku	_H4jllna_ec		327	f
3009	Příklady na výpočet úhlu oblouků	GOA9XWEo7QI		396	f
3010	Složitější příklady na výpočet úhlu oblouků	bsDu8VQKwxA		418	f
3011	Délka oblouku	tVcasOt55Lc		298	f
3012	Výpočet středového úhlu při zadané délce oblouku	1BH2TNzAAik		138	f
3015	Výpočet délky oblouku z velikosti úhlu v radiánech	dtQyiDMoub4		159	f
3016	Výpočet obsahu kruhové výseče z velikosti středového úhlu	u8JFdwmBvvQ		146	f
3017	Středové a obvodové úhly	aNi1-zeEps8		80	f
3018	Věta o trojúhelníku vepsaném do kružnice	MyzGVbCHh5M		857	f
3019	Příklad na aplikaci vět o trojúhelnících vepsaných do kružnice	T971zHhZ3S4		153	f
3020	Pokročilý příklad na aplikaci věty o trojúhelnících vepsaných do kružnice	pCLGpRaJfJ8		349	f
3021	Výpočet velikosti obvodového úhlu	h-_BDon5oes		130	f
3022	Vztah mezi protilehlými úhly ve čtyřúhelníku vepsaného v kružnici	LGnL17ESs3Q		236	f
3023	Příklad na dopočet úhlů ve čtyřúhelníku vepsaném v kružnici	Y9cznjBl0Hk		298	f
3024	Vlastnosti tečny ke kružnici	St3MU5i3chc		521	f
3025	Vlastnosti tečny ke kružnici 2	pJABplruJIU		236	f
3026	Příklad na výpočet úhlu s využitím vlastností těžnic	8vFhNhL-zm8		277	f
3027	Příklad 2 na výpočet úhlu s využitím vlastností těžnic	ZiqHJwzv_HI		227	f
3028	Speciální případ kolmosti mezi poloměrem a tětivou	TgDk06Qayxw		500	f
3029	Příklad na výpočet obsahu rovnostranného trojúhelníku vepsaného do kružnice	UmiZK6Hgm6c		699	f
3030	Středová rovnice kružnice	JvDpYlyKkNU		231	f
3031	Graf kružnice vyjádřené pomocí středové rovnice	thDrJvWNI8M		314	f
3032	Určení středové rovnice kružnice	iX5UgArMyiI		340	f
3033	Příklad na výpočet odvěsny pravoúhlého trojúhelníku	KjQ1KN5GgoE		154	f
3034	Speciální případ kolmosti mezi poloměrem a tětivou 2	q7eF5Ci944U		417	f
3035	Obvod a obsah nestandardního mnohoúhelníku	7S1MLJOG-5A		183	f
3036	Plocha vyšrafované oblasti vytvořené rovnostrannými trojúhelníky	QVxqgxVtKbs		337	f
3037	Kolik lidí unese vzducholoď?	YbNVUhW-HJM		365	f
3038	Řez pravidelným čtyřbokým jehlanem	hoa1RBk4dTo		210	f
3039	Řezy krychlí pomocí rovin	aSokFEpoJFM		443	f
3040	Rotování obrazců k vytvoření těles	vdpyWeiHXmU		252	f
3041	Fraktál Kochova vločka	azBNsPa1WC4		552	f
3042	Obsah Kochovy vločky (část 1) - pokročilé	64bH_27Ehoc		750	f
3043	Důkaz Heronova vzorce (část 1)	AreOMvPCxv8		660	f
3044	Důkaz Heronova vzorce (část 2)	nZu7IZLhJRI		728	f
3045	Obsah Kochovy vločky (část 2) - pokročilé	vBlR2xNAGmo		393	f
3046	Příklad na vlastnosti trojúhelníku	jpKjXtywTlQ		793	f
3047	Těžnice a těžiště trojúhelníku	GiGLhXFBtRg		540	f
3048	"Důkaz toho, že těžiště leží ve dvou třetinách těžnice"	Vc09LURoMQ8		915	f
3049	Vlastnosti těžnic	Xt4sT0fV9Pw		466	f
3050	Střední příčky v trojúhelníku	Rsi5mzEaCPw		693	f
3051	"Důkaz toho, že těžiště leží ve dvou třetinách těžnice 2"	i0VS3eEGjiQ		416	f
3052	Příklad na použití vlastností těžnic a těžiště	k45QTFCHSVs		541	f
3053	Jiný pohled na příčkový trojúhelník	aGwT2-RERXY		601	f
3054	Speciální případ - ortocentrum a těžiště v jednom bodě.	pDZIvyeqX1o		385	f
3055	Přehled vlastností trojúhelníku	KUhdMbx5ges		597	f
3056	Důkaz Eulerovy přímky	t_EgAi574sM		590	f
3057	Příklady na roznásobování a umocňování mnohočlenů	bFtjG45-Udk		636	f
3058	Příklad na zjednodušení mnohočlenu	vN0aL-_vIKM		217	f
3059	Sčítání mnohočlenů	Oe1PKI_6-38		130	f
3061	Aplikace kvadratických rovnic	STcsaKuW-24		502	f
3062	Aplikace kvadratických rovnic 2	vl9o9XEfXtw		354	f
3070	Směrnice přímky je konstatní	24WMbh1BBKc		476	f
3072	Přímka zadaná směrnicí a libovolným bodem	K_OI9LA54AA		367	f
3073	Přímka zadaná dvěma body	LtpXvUCrgrM		427	f
3074	Obecná rovnice přímky	6CFE60iP2Ug		487	f
3084	Kontrola řešení rovnice	U9OfQd8poTQ		225	f
3085	Jednoduché rovnice se zlomky a desetinnými čísly	XD-FDGdWnR8		272	f
3086	Jednoduché rovnice se zlomky a desetinnými čísly 2	a3acutLstF8		471	f
3087	Příklad: Slovní úloha na procenta	OBVGQt1Eeug		404	f
3088	Lineární rovnice s neznámou konstantou	adPgapI-h3g		335	f
3089	Soustava dvou nerovnic 3	d2cnQ5ahHgE		314	f
3090	Soustava dvou nerovnic 5	A3xPhzs-KBI		706	f
3091	Algebraické chápání jednotek	hIAdCTNi1S8		389	f
3092	Určování jednotek ze vzorce	ALaBkdJYXqs		278	f
3093	"Jednotky, kterými lze nejlépe vyjádřit rychlost"	d5lcGCbV5cM		595	f
3094	Jaké balení pesticidů je nejvýhodnější?	HEiO1n_zMLk		355	f
3099	Důkaz kvadratického vzorce	r3SEkdtpobo		464	f
3100	Slovní úloha řešená více kroky (příklad 1)	GwycEivqYYI		220	f
3101	Zobrazování nerovností na číselné ose	ilWDSYnTEFs		374	f
3102	Slovní úloha s racionálními čísly	MZpULgKhaEU		201	f
3103	Slovní úloha na racionální čísla.	KiVGac1aBt8		248	f
3107	Autoionizace vody	NUyYlRxMtcs		655	f
3109	Iontové vazby a Coulombův zákon	TwqMtO2FLYk		452	f
3110	Shrnutí způsobů vyjadřování rovnice přímky	-6Fu2T_RSGM		477	f
3111	Definice pH	J7-GewgqWUQ		698	f
3112	Silné kyseliny a silné zásady	gsu4gjrFApA		752	f
3113	Odvozování jednotek rychlostní konstanty	fLL8xxjhDPI		309	f
3114	Acidobazické vlastnosti solí	HwkEQfsJenk		453	f
3115	Určení rychlostní rovnice z experimentálních dat	Ad0aaYixFJg		748	f
3116	Úvod do pufrů	gjKmQ501sAg		380	f
3117	Pufry a Hendersenova-Hasselbalchova rovnice	LJmFbcaxDPE		895	f
3123	Leží bod na dané kružnici?	9ASWQi14FlE		621	f
3124	Rozpoznání čtyřúhelníku	vsgrWDLEzcQ		309	f
3125	Určení podobnosti trojúhelníků	e6sh8AXz41E		621	f
3126	Které poskoky můžeme zneškodnit?	gS6s3MGZlRc		352	f
3127	Střed úsečky	Ez_-RwV9WVo		401	f
3128	Dělení úsečky v poměru	lEGS5ECgFxE		338	f
3129	Dělení úsečky v poměru 2	0rlNHYHhrWs		280	f
3130	Rovnoběžné a kolmé přímky	9hryH94KFJA		553	f
3131	Vzdálenost mezi bodem a přímkou	iATjsfAX8yc		332	f
3132	Rychlostní rovnice a řád reakce	6Ng8ayarWHw		639	f
3133	Rychlost reakce	8wIodo1HD4Y		554	f
3134	Integrovaný tvar rychlostní rovnice pro reakce 1. řádu	Bt0mz4mGddk		434	f
3135	Poločas reakce prvního řádu	e4qci9b2d3U		496	f
3136	Příklad na reakci prvního řádu	fCdT2z0JcU8		620	f
3137	Graf reakce druhého řádu	eajQ4ZY2r-U		488	f
3138	Poločas reakce druhého řádu	XUmB0reCB-U		429	f
3139	Příklad na reakci druhého řádu	OmWyMLucEbE		489	f
3140	Srážková teorie	1iAxhc6EflI		528	f
3141	Arrheniova rovnice	zjhepBLtqug		564	f
3142	Příprava pufru	l9-Qkl42-Tc		453	f
3143	Pufrační kapacita	pnPWdDOR9XE		644	f
3144	Výpočet pH pufru	223KLPnJCBI		799	f
3145	Vztah mezi pH a pKa u pufrů	7ZLjzp7thNI		470	f
3146	Shrnutí poznatků o titracích	BBIGR0RAMtY		662	f
3147	Titrační křivky a acidobazické indikátory	1YlXtpF-19A		430	f
3148	Redox titrace	EQJf8Gb8pg4		478	f
3151	Oxidační a redukční činidla	TOdHMORp4is		510	f
3152	Paramagnetismus a diamagnetismus	-lIc5z3XjXQ		485	f
3153	Reakce nultého řádu	49LcF9Zf9TI		593	f
3154	Detaily ohledně změny agregátních plánovaných výdajů	xF_Z4QK0tsA		705	f
3155	Vzdělání jako síla konvergence	Qu7aVEUc-2w		702	f
3175	Odčítání mnohočlenů 3	DMyhUb1pZT0		147	f
3176	Sčítání mnohočlenů s více proměnnými	jroamh6SIo0		150	f
3177	Odčítání mnohočlenů s více proměnnými	AqMT_zB9rP8		130	f
3178	Odčítání mnohočlenů s více proměnnými 2	G9C7uz3XOh0		224	f
3180	Násobení jednočlenů - dopočítávání	mzULbezO6iA		212	f
3182	Roznásobování závorky - dopočítávání	NADPP4wlo1Q		258	f
3187	Násobení dvojčlenů - příklad	4fQeHtSdw80		312	f
3190	Násobení dvojčlenů - opakování	ieC5LgoGJVg		283	f
3191	Násobení mnohočlenů - další příklad	bamcYQDzVTw		259	f
3192	Mnohočleny a okno.	J1HAY8E3gms		288	f
3201	Rozklad kvadratického výrazu se dvěma proměnnými	DRpdoZQtvOM		371	f
3202	Rozklad kvadratického výrazu se dvěma proměnnými 2	0xrvRKHoO2g		166	f
3203	Rozložení mnohočlenu na součin postupným vytýkáním	HXIj16mjfgk		226	f
3210	Řešení kvadratické rovnice vytknutím odmocnin	VTlvg4wJ1X0		312	f
3212	Substituce	ZIqW_sXymrM		235	f
3213	Doplnění na čtverec	bNQY0z76M5A		846	f
3214	Doplnění na čtverec - příklad	sh-MP-dVhD4		182	f
3215	Doplnění na čtverec - příklad 2	KouDAzYl_bc		379	f
3216	Diskriminant - příklad	iulx0z1lz8M		335	f
3217	Diskriminant - příklad 2	CLrImGKeuEI		400	f
3218	Diskriminant - příklad 3	_E3gx_yQhHQ		291	f
3219	Aplikace příkladu s kvadratickou rovnicí	OZtqz_xw0SQ		353	f
3220	Kvadratická funkce 2	4Bc5-HRop5Y		509	f
3221	Sestrojení grafu paraboly podle tabulky hodnot	nh3_IGxHA5A		424	f
3222	Posouvání a změna velikosti parabol	99v51U3HSCU		481	f
3223	Modelování růstu populace komárů pomocí kvadratické rovnice	fW1u-OFbA1M		519	f
3224	Soustavy nelineárních rovnic 2	XPf8LMu7QSw		502	f
3225	Soustavy nelineárních rovnic 3	FksgVpM_iXs		417	f
3226	Soustavy nelineárních rovnic 4	GQf1vjfxuo8		214	f
3228	Soustavy nelineárních rovnic 5	swFohliPgmQ		254	f
3229	Definiční obor funkce	-DTMakGDZAw		405	f
3230	Obor hodnot funkce	96uHMcHWD2E		399	f
3231	Definice funkce	qGmJ4F3b5W8		247	f
3233	Vlastnosti funkce - monotonie	KxOp3s9ottg		356	f
3234	Příklady na určení definičního oboru funkce	n17q8CBiMtQ		434	f
3235	Odmocniny vyšších řádů	iX7ivCww2ws		526	f
3240	Usměrňování zlomků	gY5TvlHg4Vk		618	f
3241	Usměrňování zlomků 2	Z3db5itCIiQ		298	f
3242	Sčítání a zjednodušování odmocnin	egNq4tSfi1I		281	f
3243	Odčítání a zjednodušování odmocnin	qH4IQfDD1Nw		346	f
3246	Rovnice s racionálními mocninami	95KX0dNZXAA		159	f
3247	Příklad na zjednodušení výrazu s mocninami 8	1BRXCIvt9e0		367	f
3254	Rozdíl dvou funkcí	KvMyZY9upuA		188	f
3255	Podíl dvou funkcí	u9v_bakOIcU		378	f
3256	Úvod do skládání funkcí	wUNWjd4bMmw		375	f
3257	Zápis složené funkce	lxtlwnCV-HM		250	f
3258	Skládání funkcí zadaných předpisem	_b-2rZpX5z4		177	f
3259	Jak najdeme inverzní funkci?	JBqYTuA_WgE		277	f
3261	Úvod do řešení rovnic s odmocninami	711pdW8TbbY		670	f
3262	Příklad na rovnice s odmocninou 1	g6nGcnVB8BM		262	f
3263	Příklad na rovnice s odmocninou 2	pFFoAGIEyJc		191	f
3264	Rovnice s neznámou pod odmocninou se dvěma řešeními	wt6XqG59t5U		329	f
3265	Rovnice s neznámou pod odmocninou bez řešení	ibeyn2QGjCM		239	f
3266	Řešení rovnic s odmocninou - ověření pravosti kořenů	m4eiYHL3PP8		323	f
3267	Rovnice s třetí odmocninou	b6WtwQddAcY		215	f
3268	Vztah mezi Ka a Kb	DGMs81-Rp1o		680	f
3269	pH roztoků solí	XZWoMXVANww		855	f
3270	Příklad na stechiometrii 2	eQf_EAYGo-k		1133	f
3274	Radioaktivní rozpad a semilogaritmické grafy	vnNlvnnBX0I		616	f
3275	Zvýšení teploty varu a snížení teploty tání	z9LxdqYntlU		840	f
3276	Rozpouštění a srážení	g_snytB7iQ0		600	f
3282	"Atomové číslo, nukleonové číslo a izotopy"	I-Or4bUAIfo		584	f
3285	Úvod do inverzních funkcí	KzaPBzFFLRM		379	f
3286	Jak najdeme inverzní funkci? 2	VzWxvDe8TUQ		422	f
3287	Jsou zadané funkce inverzní?	8GEGnSEJA2s		401	f
3288	"Jak poznat, že funkce inverzní nejsou?"	PJIL0kRHND0		252	f
3289	Řešení rovnice s neznámou pod odmocninou s parametrem - pokročilý příklad	HRVrbJzXxdM		297	f
3290	Neutralizační reakce	IbIn8yhNkhE		363	f
3291	Disproporcionace	PXlvKtpvUEk		303	f
3292	Úvod do parciálních tlaků	UQHT5RktlVk		412	f
3293	Pokročilý příklad na stechiometrické výpočty	jzcB3faNdq0		240	f
3297	Úvod do titrací	d1XTOsnNlgg		530	f
3298	Náčrt grafu funkce definované po částech	PQiXRrT_14o		270	f
3300	Druhy intervalů a jejich zápis	UJQkqV2zGv0		576	f
3301	Definice funkce - příklad 4	z45UEiPaE8c		203	f
3302	Definiční obor a obor hodnot funkce definované po částech	4n7TIvRHuDs		164	f
3304	Titrace silné kyseliny silnou zásadou 2	HO1dsNrzE58		617	f
3305	Příklad výpočtu koncentrace titrovaného roztoku	aj34f2Bg9Vw		470	f
3306	Homogenní směsi	zTfoV0sIi3E		518	f
3307	Heterogenní směsi	t195roc-WRY		588	f
3308	Hmotnostní zlomek složky v roztoku	hSjn6YbUZ3M		762	f
3309	Rozpustnost	ueuojl2Dr_k		455	f
3310	Krystalizace	crkc3h9Trk8		271	f
3311	Destilace	W6KUWynCnrQ		733	f
3312	Sublimace	ZN41l5T6P4U		363	f
3313	Usazování a filtrace	dL2MCFAw8wE		351	f
3314	Extrakce	CuxZJYHSmpo		267	f
3315	Chromatografie	1sUYZLyjdNc		398	f
3316	Ruffiniho pravidlo pro dělení mnohočlenů 2	3Ee_huKclEQ	""	300	f
3317	Vztah mezi exponenciálou a logaritmem	Iz6IVf8frjw		359	f
3318	Složené úročení pomocí exponenciální funkce	BKGx8GMVu88		698	f
3321	Vynášení dat pro reakci 1. řádu do grafu	vN7O7zsRKb8		561	f
3322	Tvary Arrheniovy rovnice	J0ndBMMQW20		401	f
3323	Příklad: určování isotopů	koAFBScR41A		225	f
3333	Práce s výrazy - dosazování	GmD7Czmol0k		207	f
3336	Nedefinované a neurčité výrazy	lHdlHTsXbZg		452	f
3359	Zkouška řešení nerovnic	Yh4TXMVq9eg		310	f
3360	Množina řešení lineární nerovnice o dvou neznámých	a5YZ7-JRSUE		252	f
3361	Grafické řešení soustavy nerovnic	BGyrSuW3GCg		348	f
3362	Grafické znázornění řešení soustavy nerovnic	CA4S7S-3Lg4		336	f
3363	Rovnice se dvěma stejnými absolutními hodnotami	CAJSozbgWEc		379	f
3364	"Příklad: Jaké jsou možné kombinace toho, co si Luis může koupit?"	BUmLw5m6F9s		585	f
3365	Grafy funkcí s absolutní hodnotou	1OtzfP8fCNU		514	f
3366	Nerovnice s absolutní hodnotou 2	YKQLZOq4HTA		279	f
3367	Výpočet logaritmu pomocí kalkulačky	Dpo_-GrMpNE		217	f
3368	Využití vlastností logaritmů - sčítání	pkGrXzakRFs		304	f
3369	Využití vlastností logaritmu - kombinovaný příklad	RhzXX5PbsuQ		130	f
3370	Rovnice s logaritmy s neznámou v argumentu	Kv2iHde7Xgw		253	f
3372	Příklad na zjednodušení výrazu s mocninami	NuccqpiUHrk		136	f
3373	Příklad na zjednodušení výrazu s mocninami 2	GEeKOeGHddY		265	f
3374	Příklad na zjednodušení výrazu s mocninami 3	sBvRJUwXJPo		187	f
3375	Příklad na zjednodušení výrazu s mocninami 5	c-wtvEdEoVs		325	f
3376	Příklad na zjednodušení výrazu s mocninami 6	zlRKO21qEpQ		144	f
3378	Části předpisu exponenciálních funkcí	G2WybA4Hf7Y		327	f
3379	Graf exponenciální funkce	9SOSfRNCQZQ		332	f
3380	Určení koeficientu a základu mocniny u exponenciální funkce	yOqhKOicqhU		440	f
3381	Určení předpisu exponenciální funkce z grafu	fe1Hsqyetzk		246	f
3382	Určení předpisu exponenciální funkce z grafu 2	No1LKevjF6U		367	f
3388	Funkce definovaná po částech	tedzsRH0Jas		229	f
3389	Funkce definované po částech - příklady	hg2HR9zJFq4		264	f
3390	Odčítání lomených výrazů	j8cKFzj5V6g		288	f
3391	Úvod do kuželoseček	0A7RR0oy2ho		658	f
3392	Sestrojení grafu kružnice dle zadaných parametrů	LDjMDIuTWtM		129	f
3393	Určení parametrů kružnice z jejího grafu	SLyM_-sQwMM		230	f
3394	Graf kružnice zadané obecnou rovnicí	XyDMsotfJhE		260	f
3395	Rovnice paraboly	okXVhDMuGFg		588	f
3403	Přiřazování předpisů funkcí k jejich grafům	EwEbZI57P1o		442	f
3404	Porovnání exponenciální a logaritmické funkce	K_PiPfYxtao		342	f
3405	Skládání funkcí zadaných tabulkou	FR8JH6IldsE		250	f
3406	Skládání funkcí zadaných grafem	oORnGaJp1pk		182	f
3407	Skládání funkcí zadaných předpisem 2	jlID_mIJXi4		251	f
3408	Posun a zrcadlení funkcí	ENFNyNPYfZU		400	f
3409	Spojené království vs. velká Británie	ggggPEuFzOM		168	f
3410	Amortizace a odpisy	eKw3Aq0vvbo		228	f
3411	Délka platnosti a cena opcí	OrRDNKNHtlg		207	f
3412	Příklad: Výpočet hmotnostního zlomku	1j1HEpuB4gc		358	f
3413	Příklad: Hmotnostní zlomek se zadanou hustotou rozpouštědla	lQ4P_QAgql8		327	f
3414	Příklad: Jak připravit roztok o daném hmotnostním zlomku	V80ZshiVZac		335	f
3415	Příklad: Výpočet pro ředění roztoku	_gerzyo-DHU	""	495	f
3416	Redoxní reakce	XysdjxWP1WI	""	609	f
3417	Olověný akumulátor	PQ48N5jaG2w		546	f
3418	Nikl-kadmiové baterie	tUvpwdqdLlI		667	f
3419	Přechodné kovy	kCM2mSb4qIU		334	f
3420	Historie chápání atomu	agjG7kgixJs	""	527	f
3421	"Pufry, zabijáci kyselých dešťů"	77mjvRkfqW4		651	f
3422	Rutherfordův experiment se zlatou fólií	bVlwH1kfDeg		684	f
3423	Využití Arrheniovy rovnice	aIvYdSzLGoI		666	f
3424	Rozklad součtu třetích mocnin	Touv2APcBRw		286	f
3425	Rozklad rozdílu třetích mocnin	CxcP4ylUP5w		253	f
3427	Určení grafu podle kořenů	uFZvWYPfOmw		327	f
3428	Řešení exponenciální funkce	7Ig6kVZaWoU		312	f
3429	Rovnice s lomenými výrazy	CBlSsy1eslw		432	f
3430	Data čínsko-americké platební bilance	iNemmT1hnzA		257	f
3431	Periodická tabulka prvků	iXw2V9yVCu4		633	f
3433	Hledání kořenů nulových polynomů	x9lb_frpkH0		549	f
3434	Koncové chování racionálních funkcí	Vtcmyr5IGYY		607	f
3435	Horizontální a vertikální asymptoty funkcí	fvC0dm2wzIo		664	f
3436	Kvadratická nerovnost	OP91XWBRI1w		461	f
3437	Definiční obor a obor hodnot kvadratické funkce	za0QJRZ-yQ4		487	f
3438	Zakreslení logaritmických funkcí	DuYgVVU_BwY		550	f
3440	Porovnávání vlastností funkcí	w2BN2AJ4fOI		167	f
3441	Rovnice elipsy	_JrQF8Rkaio		215	f
