id	title	youtube_id	youtube_id_original	duration	Block ID	Block title
3530	Rozdělení integrálu na intervaly	BE1FK7vDVq0		186	428	Primitivní funkce a integrály
3531	Určitý integrál posunuté funkce	09VLUSkaZU8		266	428	Primitivní funkce a integrály
3532	Záměna mezí určitého integrálu	L5eBJjx2FP8		277	428	Primitivní funkce a integrály
3568	Vyčíslení jednoduchého určitého integrálu	xR4AnXDBnsw		354	428	Primitivní funkce a integrály
3570	Výpočet určitého integrálu	4WJUEXIksH0		305	428	Primitivní funkce a integrály
3571	Výpočet určitého integrálu 2	5UWdzPq8_Qs		231	428	Primitivní funkce a integrály
3572	Výpočet určitého integrálu 3	ldLdWj6DLTw		300	428	Primitivní funkce a integrály
3573	Výpočet určitého integrálu 4	JMqKtEC2bbY		447	428	Primitivní funkce a integrály
3574	Určitý integrál funkce definované po částech	f5qr1lH6ViU		374	428	Primitivní funkce a integrály
3575	Určitý integrál funkce definované po částech 2	PWcwhA2BwVk		413	428	Primitivní funkce a integrály
2870	Průměrná rychlost Usaina Bolta	mt6Nq0dzFjo		795	355	Průměrné hodnoty
2871	Počítání jednotkové ceny	d7rAlcNHDUI		121	355	Průměrné hodnoty
2804	Příklad: Rychlost za hodinu	Zm0KaIw-35k		151	355	Průměrné hodnoty
2872	Příklad: Průměrná rychlost	Uc2Tm4Lr7uI		388	355	Průměrné hodnoty
2023	Starověký Egypt	Hpfs8uEo9WA	""	669	202	První civilizace
1792	Starověká Mezopotámie	EUGCai8y2Uw	""	686	202	První civilizace
2022	Harappská kultura	73yFDlgqPio	""	525	202	První civilizace
1666	Zemědělská revoluce	Z_P5rqxeBVA	""	641	202	První civilizace
1173	Vstup Spojených států do první světové války	dHXzusNSF60	""	425	144	První světová válka
851	Zimmermannův telegram	Gedy8LwQTaw	""	250	144	První světová válka
849	"Blokády, ponorky a potopení Lusitanie"	B_P48TakY3Y	""	724	144	První světová válka
672	První světová válka začíná	huOnuYAyv6w	""	372	144	První světová válka
798	Jak Gavrilo Princip zavraždil  Františka Ferdinanda	heKuwogLwnk	""	334	144	První světová válka
689	Jazyky a náboženství bývalé Jugoslávie	6RKMRBxDm20	""	377	144	První světová válka
803	Aliance vedou k první světové válce	KMMAL3v0lA0	""	284	144	První světová válka
692	Německé a Italské impérium v roce 1914	UNgx_YSygyU	""	165	144	První světová válka
673	Mocnosti před 1. světovou válkou	IyoUWRAharQ	""	457	144	První světová válka
1292	Itálie vystupuje z Trojspolku	ay1QGPg2R98	""	238	144	První světová válka
1401	Italská fronta za 1. světové války	mQyM-4YqHMM	""	549	144	První světová válka
1276	Japonsko v první světové válce	NTUjMpfYWwE	""	234	144	První světová válka
1312	Oběti 1. Světové války	kOf8fU9iduA	""	347	144	První světová válka
1781	Versailleská smlouva a Německo detailněji	TmFET3F64pE	""	380	144	První světová válka
1913	"Sinaj, Palestina, Mezopotámie: vojenská tažení 1. světové války"	L3Ka3oRD8G8	""	593	144	První světová válka
2075	Theodor Herzl a zrod politického sionismu	g8sxNa-E-H0	""	670	144	První světová válka
2162	Sykesova-Picotova dohoda a Balfourova deklarace	eIfQ4GfSz3U	""	772	144	První světová válka
1926	Árabie po 1. světové válce	zbQFQ_nzbhI	""	578	144	První světová válka
854	1. světová válka - východní fronta	ATuMxyoVh_8	""	707	144	První světová válka
691	"Bitva u Verdunu, bitva na Sommě a Hindenburgova linie"	jR_XZyhLSA8	""	392	144	První světová válka
961	Konečná etapa první světové války	xFBK9534NI8	""	626	144	První světová válka
1728	Technologie v první světové válce	4bmPvB15aYU	""	485	144	První světová válka
1985	Srbská a Soluňská fronta	WX4T9NjYG94	""	543	144	První světová válka
963	Srbské ztráty v první světové válce	dpnFYrz2fCE	""	118	144	První světová válka
889	Východní vs. západní fronta v 1. světové válce	qPoLL0E2W8A	""	262	144	První světová válka
831	Schlieffenův plán a První bitva na Marně	7AOOlxbZN3E	""	438	144	První světová válka
1666	Zemědělská revoluce	Z_P5rqxeBVA	""	641	197	Prvotní civilizace
2022	Harappská kultura	73yFDlgqPio	""	525	197	Prvotní civilizace
1792	Starověká Mezopotámie	EUGCai8y2Uw	""	686	197	Prvotní civilizace
2023	Starověký Egypt	Hpfs8uEo9WA	""	669	197	Prvotní civilizace
1571	Humanistická teorie	3UcjojHetfE	""	366	141	Psychologie
1569	Maslowova hierarchie potřeb	P6PEf9WtEvs	""	197	141	Psychologie
1651	Špatné cvičení	IY7fQq49gx8	""	56	141	Psychologie
1572	Psychoanalytická teorie	jdawTFsCNtc	""	463	141	Psychologie
1656	Regulační geny	rs6UkVaOPzo	""	479	141	Psychologie
1654	Interakce genů a prostředí	sMyZO9YDlk8	""	269	141	Psychologie
1598	Mozek po žonglování	WGGwI26pwp8	""	81	141	Psychologie
1652	"Temperament, dědičnost, geny"	4dcGgUrkttY	""	568	141	Psychologie
1655	Dědičnost	m0T2miip8jo	""	401	141	Psychologie
1691	Úvod do metakognice	SE5W3gN_N7s	""	42	141	Psychologie
1717	Eriksonův psychosociální vývoj	SIoKwUcmivk	""	883	141	Psychologie
1855	Operantní podmiňování: Vrozené vs. naučené chování	bGpw7NeXyBc	""	565	141	Psychologie
1568	Behaviorální teorie	x7wZCtFWblE	""	258	141	Psychologie
1570	Biologická teorie	FfugceYn140	""	333	141	Psychologie
3631	Titrace slabé kyseliny silnou zásadou 2	WbDL7xN-Pn0		913	386	Pufry a titrace
3148	Redox titrace	EQJf8Gb8pg4		478	386	Pufry a titrace
3143	Pufrační kapacita	pnPWdDOR9XE		644	386	Pufry a titrace
3142	Příprava pufru	l9-Qkl42-Tc		453	386	Pufry a titrace
3632	Titrace slabé zásady silnou kyselinou 1	pmHlKhv7C0E		898	386	Pufry a titrace
3146	Shrnutí poznatků o titracích	BBIGR0RAMtY		662	386	Pufry a titrace
3147	Titrační křivky a acidobazické indikátory	1YlXtpF-19A		430	386	Pufry a titrace
3633	Titrace slabé zásady silnou kyselinou 2	kWucfgOkCIQ		888	386	Pufry a titrace
3297	Úvod do titrací	d1XTOsnNlgg		530	386	Pufry a titrace
3305	Příklad výpočtu koncentrace titrovaného roztoku	aj34f2Bg9Vw		470	386	Pufry a titrace
748	Titrace silné kyseliny silnou zásadou 1	JoGQYSTlOKo	""	612	386	Pufry a titrace
3304	Titrace silné kyseliny silnou zásadou 2	HO1dsNrzE58		617	386	Pufry a titrace
3630	Titrace slabé kyseliny silnou zásadou 1	x3CbfUr449Y		867	386	Pufry a titrace
3116	Úvod do pufrů	gjKmQ501sAg		380	386	Pufry a titrace
3144	Výpočet pH pufru	223KLPnJCBI		799	386	Pufry a titrace
3117	Pufry a Hendersenova-Hasselbalchova rovnice	LJmFbcaxDPE		895	386	Pufry a titrace
3145	Vztah mezi pH a pKa u pufrů	7ZLjzp7thNI		470	386	Pufry a titrace
640	Současná hodnota - 2. část	4LSktB7Pk_c	""	611	156	Půjčky a úroky
638	"Časová hodnota peněz, současná hodnota a budoucí hodnota"	As1QpFGlGbg	""	514	156	Půjčky a úroky
639	Úvod do současné hodnoty	ks33lMoxst0	""	619	156	Půjčky a úroky
626	Osobní bankrot: kapitoly 7 a 13	9jGufOGo88A	""	802	156	Půjčky a úroky
647	Současná hodnota - 4. část (a diskontované peněžní toky)	6WCfVjUTTEY	""	602	156	Půjčky a úroky
641	Současná hodnota - 3. část	3SgVUlEcOBU	""	462	156	Půjčky a úroky
788	Roční procentní sazba nákladů (RPSN) a efektivní RPSN	P4h4QenI-uU	""	450	156	Půjčky a úroky
860	Role institucí ve vydávání a zpracovávání kreditních karet.	tvL7ox0ezCU	""	719	156	Půjčky a úroky
646	Úvod do složeného úročení	Rm6UdfRs3gw	""	398	156	Půjčky a úroky
649	Pravidlo 72 pro složený úrok	pLG5j6isgRs	""	568	156	Půjčky a úroky
575	Úvod do úrokových sazeb.	GtaoP0skPWc	""	596	156	Půjčky a úroky
648	Úrok - 2. část	t4zfiBw0hwM	""	481	156	Půjčky a úroky
869	Krátkodobé půjčky	BHTMuHvmarU	""	626	156	Půjčky a úroky
711	Úvod do složeného úročení a e (Eulerovo číslo)	qEB6y4DklNY	""	611	156	Půjčky a úroky
3246	Rovnice s racionálními mocninami	95KX0dNZXAA		159	409	Racionální mocniny I
3243	Odčítání a zjednodušování odmocnin	qH4IQfDD1Nw		346	409	Racionální mocniny I
3242	Sčítání a zjednodušování odmocnin	egNq4tSfi1I		281	409	Racionální mocniny I
3241	Usměrňování zlomků 2	Z3db5itCIiQ		298	409	Racionální mocniny I
3240	Usměrňování zlomků	gY5TvlHg4Vk		618	409	Racionální mocniny I
3235	Odmocniny vyšších řádů	iX7ivCww2ws		526	409	Racionální mocniny I
3375	Příklad na zjednodušení výrazu s mocninami 5	c-wtvEdEoVs		325	416	Racionální mocniny II
3374	Příklad na zjednodušení výrazu s mocninami 3	sBvRJUwXJPo		187	416	Racionální mocniny II
3373	Příklad na zjednodušení výrazu s mocninami 2	GEeKOeGHddY		265	416	Racionální mocniny II
3372	Příklad na zjednodušení výrazu s mocninami	NuccqpiUHrk		136	416	Racionální mocniny II
3247	Příklad na zjednodušení výrazu s mocninami 8	1BRXCIvt9e0		367	416	Racionální mocniny II
3376	Příklad na zjednodušení výrazu s mocninami 6	zlRKO21qEpQ		144	416	Racionální mocniny II
973	"Bazilika sv. Petra, Vatikán, započato 1506, dokončeno 1626"	R5UK0dEFSoM	""	268	310	Radikální baroko - sochařství
1647	"Gian Lorenzo Bernini, Katedra svatého Petra, 1647-53"	z-yC6Owcg7g	""	211	310	Radikální baroko - sochařství
394	"Bernini, David, 1623-24"	YKzHdQKX9RA	""	235	310	Radikální baroko - sochařství
2224	"Bernini, kostel svatého Ondřeje na Kvirinále,  1658-70"	EhEg8Wx_NA8	""	507	310	Radikální baroko - sochařství
950	"Gian Lorenzo Bernini, Vidění sv. Terezie, 1645-52"	RKcJvjP9zgY	""	453	310	Radikální baroko - sochařství
1662	"Pozzo, Kaple sv. Ignáce, Il Gesu, Řím (objednáno v roce 1695)"	A3vkqYgJ93c	""	228	310	Radikální baroko - sochařství
2101	"Bernini, Apollo and Dafné, 1622-25"	e3RSRrUL1Os	""	184	310	Radikální baroko - sochařství
1958	"Bernini, Busta Medůzy, kolem 1644-48"	W3a2QIm3cXM	""	175	310	Radikální baroko - sochařství
2738	Odvození rovnice pro exponencielní rozpad	H7nrVDV8ahc		742	193	Radioaktivní rozpad
3274	Radioaktivní rozpad a semilogaritmické grafy	vnNlvnnBX0I		616	193	Radioaktivní rozpad
2143	Další příklady na radioaktivní rozpad	Hqzakjo_dYg	""	442	193	Radioaktivní rozpad
2183	Úvod do exponenciálního rozpadu	HTDop6eEsaA	""	559	193	Radioaktivní rozpad
2735	Graf poločasu rozpadu	dnYyMHSSb8M		407	193	Radioaktivní rozpad
1320	Poločas rozpadu	9REPnibO4IQ	""	751	193	Radioaktivní rozpad
2737	"Psaní rovnic popisující alfa, beta a gama rozpad"	mzLOT6uOfO4		487	193	Radioaktivní rozpad
1059	Druhy radioaktivních rozpadů.	3koOwozY4oc	""	1023	193	Radioaktivní rozpad
2886	Jak se liší ty samé číslice na různých pozicích v desítkové soustavě?	PvSx8oJ7PrM		160	360	Řády číslic
2130	Příklad na největší možné číslo ze 4 číslic	k3qZCxL5TeE	""	138	360	Řády číslic
2289	Možnosti léčby rakoviny plic	trRl8QXtdMI	""	492	259	Rakovina plic
2679	Diagnóza rakoviny plic	JS3wsNY17LY		352	259	Rakovina plic
2214	Druhy rakoviny plic	QKUOYpsbROk	""	345	259	Rakovina plic
2245	Komplikace rakoviny plic	TkZ5IywDBnQ	""	482	259	Rakovina plic
2707	Stádia rakoviny plic	rAxbnfKXcoE		366	259	Rakovina plic
730	Sarkofág Junia Bassa	UjX4ExCixWY	""	267	239	Rané křesťanství
1701	Gallino mauzoleum	yvnr0wnmoGY	""	488	239	Rané křesťanství
3115	Určení rychlostní rovnice z experimentálních dat	Ad0aaYixFJg		748	192	Reakční kinetika
3113	Odvozování jednotek rychlostní konstanty	fLL8xxjhDPI		309	192	Reakční kinetika
3132	Rychlostní rovnice a řád reakce	6Ng8ayarWHw		639	192	Reakční kinetika
3153	Reakce nultého řádu	49LcF9Zf9TI		593	192	Reakční kinetika
3423	Využití Arrheniovy rovnice	aIvYdSzLGoI		666	192	Reakční kinetika
3824	Katalyzátory	if5JGssffm8	""	450	192	Reakční kinetika
1962	Úvod do chemické kinetiky	__zy-oOLPug	""	927	192	Reakční kinetika
3133	Rychlost reakce	8wIodo1HD4Y		554	192	Reakční kinetika
3141	Arrheniova rovnice	zjhepBLtqug		564	192	Reakční kinetika
3140	Srážková teorie	1iAxhc6EflI		528	192	Reakční kinetika
3322	Tvary Arrheniovy rovnice	J0ndBMMQW20		401	192	Reakční kinetika
3139	Příklad na reakci druhého řádu	OmWyMLucEbE		489	192	Reakční kinetika
3138	Poločas reakce druhého řádu	XUmB0reCB-U		429	192	Reakční kinetika
3137	Graf reakce druhého řádu	eajQ4ZY2r-U		488	192	Reakční kinetika
3465	Integrovaný tvar rychlostní rovnice pro reakce 2. řádu	BRVPlDCMgMg		434	192	Reakční kinetika
3136	Příklad na reakci prvního řádu	fCdT2z0JcU8		620	192	Reakční kinetika
3135	Poločas reakce prvního řádu	e4qci9b2d3U		496	192	Reakční kinetika
3321	Vynášení dat pro reakci 1. řádu do grafu	vN7O7zsRKb8		561	192	Reakční kinetika
3134	Integrovaný tvar rychlostní rovnice pro reakce 1. řádu	Bt0mz4mGddk		434	192	Reakční kinetika
2379	"Millet, L'Angélus, asi 1857-1859"	3KjZ3w5MtBo		145	303	Realismus
1140	"Jean-Baptiste Carpeaux​, Tanec, 1865-69"	3ZGmMTNyW0k	""	223	303	Realismus
1436	"Courbet, Malířův ateliér, 1854-55"	SvFtmPhbNRw	""	325	303	Realismus
977	"Courbet, Pohřeb v Ornans,  1850"	zRuLkyLx3No	""	384	303	Realismus
1893	Redoxní reakce mezi zinkem a mědí	wVMe8ZmCZo0	""	301	4	"Redoxní reakce, elektrochemie"
3291	Disproporcionace	PXlvKtpvUEk		303	4	"Redoxní reakce, elektrochemie"
2290	Galvanický článek	9Xncz_mMc5g	""	360	4	"Redoxní reakce, elektrochemie"
1773	Elektrody a napětí galvanického článku	m0SFJt_0v28	""	273	4	"Redoxní reakce, elektrochemie"
3417	Olověný akumulátor	PQ48N5jaG2w		546	4	"Redoxní reakce, elektrochemie"
3418	Nikl-kadmiové baterie	tUvpwdqdLlI		667	4	"Redoxní reakce, elektrochemie"
3416	Redoxní reakce	XysdjxWP1WI	""	609	4	"Redoxní reakce, elektrochemie"
629	Oxidační stavy - úvod	GlxXizmkK8Q	DvYs1HILq1g	539	4	"Redoxní reakce, elektrochemie"
1960	Trendy oxidačních stavů v periodické tabulce	CCsNJFsYSGs	""	518	4	"Redoxní reakce, elektrochemie"
1774	Vyzkoušejte si stanovení oxidačních stavů	M7PnxSQedkM	""	267	4	"Redoxní reakce, elektrochemie"
1748	Neobvyklé oxidační stavy kyslíku	R2EtXOoIU-E	""	255	4	"Redoxní reakce, elektrochemie"
1782	Úvod do redox reakcí	OE0MMIyMTNU	""	654	4	"Redoxní reakce, elektrochemie"
2283	Redoxní reakce s železem	n30yILpUitw	""	367	4	"Redoxní reakce, elektrochemie"
3151	Oxidační a redukční činidla	TOdHMORp4is		510	4	"Redoxní reakce, elektrochemie"
1822	Minimalizování čtvercové chyby regresní přímky (část 4)	8RSTQl0bQuw	""	258	19	Regrese
916	Minimalizování čtvercové chyby regresní přímky (část 2)	f6OnoxctvUk	""	594	19	Regrese
1660	Koeficient determinace	lng4ZgConCM	""	761	19	Regrese
1764	Minimalizování čtvercové chyby regresní přímky (část 3)	u1HhUB3NP8g	""	654	19	Regrese
1069	Příklad: hledání „nejlepší“ regresní přímky	GAmzwIkGFgE	""	567	19	Regrese
758	Minimalizování čtvercové chyby regresní přímky (část 1)	mIx2Oj5y9Q8	""	635	19	Regrese
631	Čtvercová chyba regresní přímky	6OvhLPS7rj4	""	407	19	Regrese
1072	Jak proložit daty přímku	OhUkMQtBGmE	""	468	19	Regrese
712	Korelace a kauzalita	ROpbdO-gRUo	""	645	19	Regrese
1876	Kovariance a regresní přímka	ualmyZiPs9w	""	908	19	Regrese
2002	Úžasný život a podivná smrt kapitána Cooka	3281cSAuk2g	""	603	206	"Renesance, kolonialismus a obchod s otroky"
1989	Atlantický obchod s otroky	3X5JMS9_EK8	""	638	206	"Renesance, kolonialismus a obchod s otroky"
2106	Sedmiletá válka	ICI0gpCS_Pc	""	692	206	"Renesance, kolonialismus a obchod s otroky"
2107	Kolumbovská výměna	a4nfbZYZ3SI	""	700	206	"Renesance, kolonialismus a obchod s otroky"
1874	Renesance: Jak to tehdy bylo?	VMtXfhvQRTo	""	658	206	"Renesance, kolonialismus a obchod s otroky"
1978	"Uhlí, pára a průmyslová revoluce"	tEHF3JB2ZqE	""	236	207	Revoluce a moderní společnost
2383	"Čaj, daně a americká revoluce"	dkxnUlg-bUY		655	207	Revoluce a moderní společnost
1987	Velká francouzská revoluce	_Vxg6bsNgYU	""	685	207	Revoluce a moderní společnost
1809	Kapitalismus a socialismus	Uu-5ofhxOX8	""	236	207	Revoluce a moderní společnost
1786	Revoluce v Latinské Americe	kjAjlkzkvBU	""	770	207	Revoluce a moderní společnost
1976	Revoluce na Haiti	YYGb1Fmz6TY	""	712	207	Revoluce a moderní společnost
1931	"William Hogarth: Manželtsví dneška, kolem 1743"	mFJ9tHJA2Sw	""	732	313	Rokoko
2124	"Jan van Huysum, Váza s květinami, 1718-20"	WOnOq9YIrWI	""	177	313	Rokoko
505	"Boucher, Madame de Pompadour, 1750"	lnJRkY0mZh4	""	186	313	Rokoko
365	"Jean-Honoré Fragonard, Houpačka, 1767"	rVI5Sjm0xKI	""	201	313	Rokoko
1815	"François Boucher, Venuše utěšující miláčka, 1751"	OSP1o2Zsbts	""	127	313	Rokoko
1114	"Caspar David Friedrich, Mnich u moře, 1808 nebo 1810"	XkcHktjqI1s	""	246	231	Romantismus
1669	"Delacroix, Sardanapalova smrt, 1827"	iDBJK0y8vb0	""	223	300	Romantismus
468	"Delacroix, Vraždění na Chiu - řecké rodiny očekávající smrt nebo otroctví"	CyNjK7dv-IM	""	195	300	Romantismus
1183	"Caspar David Friedrich, Osamocený strom, 1822"	YlhDUSntCI4	""	226	300	Romantismus
1114	"Caspar David Friedrich, Mnich u moře, 1808 nebo 1810"	XkcHktjqI1s	""	246	300	Romantismus
1135	"Friedrich, Procházka za soumraku, 1830-35"	xSnm3LNMXi0	""	209	300	Romantismus
863	"Goya, Rodina Karla IV., c. 1800"	TlvXGblFsv8	""	210	300	Romantismus
1161	"Turner, Otrokářská loď (Otrokáři házející přes palubu mrtvé a umírající, přicházející tajfun), 1840"	NoCW80MEGXY	""	242	231	Romantismus
554	"Goya, Saturn požírající svého syna, 1821-23"	3Lawz8TcPig	""	205	231	Romantismus
863	"Goya, Rodina Karla IV., c. 1800"	TlvXGblFsv8	""	210	231	Romantismus
554	"Goya, Saturn požírající svého syna, 1821-23"	3Lawz8TcPig	""	205	300	Romantismus
1669	"Delacroix, Sardanapalova smrt, 1827"	iDBJK0y8vb0	""	223	231	Romantismus
468	"Delacroix, Vraždění na Chiu - řecké rodiny očekávající smrt nebo otroctví"	CyNjK7dv-IM	""	195	231	Romantismus
800	"Constable, ""Vůz na seno"", 1821"	FKIHHeBe674	""	269	300	Romantismus
979	"Thomas Cole, Vyhnání z rajské zahrady, 1828"	dBrKCtx4TfA	""	235	300	Romantismus
2123	"Arnold Böcklin, Autoportrét se smrtí hrající na housle, 1872"	3oeLGKeNPj0	""	179	300	Romantismus
1936	"Bonheur, Ovce na vrchovině, 1857"	76gw8PA12ag	""	145	300	Romantismus
1142	"Rosa Bonheur, Orba v Nivernais, 1849"	kOnzZHJYzb4	""	209	300	Romantismus
1005	"Turner, Déšť, pára a rychlost -- Velká západní železnice, 1844"	pPsqUFuysbU	""	266	300	Romantismus
1005	"Turner, Déšť, pára a rychlost -- Velká západní železnice, 1844"	pPsqUFuysbU	""	266	231	Romantismus
1183	"Caspar David Friedrich, Osamocený strom, 1822"	YlhDUSntCI4	""	226	231	Romantismus
1135	"Friedrich, Procházka za soumraku, 1830-35"	xSnm3LNMXi0	""	209	231	Romantismus
979	"Thomas Cole, Vyhnání z rajské zahrady, 1828"	dBrKCtx4TfA	""	235	231	Romantismus
1161	"Turner, Otrokářská loď (Otrokáři házející přes palubu mrtvé a umírající, přicházející tajfun), 1840"	NoCW80MEGXY	""	242	300	Romantismus
39	"Proměnné, výrazy a rovnice"	Nrj03ERMgdM	vDqOoI-4Z6M	434	246	Rovnice
202	Nerovnice s absolutní hodnotou 3	x5EJG_rAtkY	""	450	407	Rovnice a nerovnice s absolutní hodnotou
238	Využití nerovnic s absolutní hodnotou v praxi	RHe9X2HDEjA	""	278	407	Rovnice a nerovnice s absolutní hodnotou
204	Nerovnice s absolutní hodnotou 4	y9MGpOGQVqQ	""	155	407	Rovnice a nerovnice s absolutní hodnotou
35	Základní rovnice a funkce s absolutní hodnotou	NNTltPPq4ek	GwjiR2_7A7Y	644	407	Rovnice a nerovnice s absolutní hodnotou
173	Rovnice s absolutní hodnotou rovnou nule	9UFjt9wauk0	GwjiR2_7A7Y	160	407	Rovnice a nerovnice s absolutní hodnotou
3366	Nerovnice s absolutní hodnotou 2	YKQLZOq4HTA		279	407	Rovnice a nerovnice s absolutní hodnotou
73	Nerovnice s absolutní hodnotou	nhfOZAxifW0	iI_2Piwn_og	723	407	Rovnice a nerovnice s absolutní hodnotou
3363	Rovnice se dvěma stejnými absolutními hodnotami	CAJSozbgWEc		379	407	Rovnice a nerovnice s absolutní hodnotou
