1429	Záchranný plán 12: transakce Lone Star	eZZkhSl8lMA	""	
1430	Matematická teorie komunikace	3pRR8OK4UfE	""	
1431	Pravděpodobnostní test prvočíselnosti	mTSdmDm0gRU	""	
1432	"CA Geometrie: Pythagorova věta, Využití kružítka"	6EY0E3z-hsU	""	
1433	Funkcionalismus	-83vVeSC2_g	""	
1434	Test hypotézy pro malé výběry	D2sMsmL0ScQ	""	
1435	Příklad: Slovní úloha na procenta 2	JVlfQEhzLMM	""	
1436	"Courbet, Malířův ateliér, 1854-55"	SvFtmPhbNRw	""	
1437	Histogramy	4eLJGG2Ad30	""	
1438	"Jackson Pollock, Jedna: Číslo 31, 1950"	2JleSka1klc	""	
1439	"Edgar Degas, Na závodech na venkově, 1869"	6HTBjvqn9uw	""	
1440	Celkový počet sedadel v divadle	Wu1KO07WPkk	""	
1441	Měření stejného obsahu pomocí různých jednotek	7vbsxD--RpI	O1R4H3Ca82E	https://cs.khanacademy.org/v/measuring-the-same-rectangle-with-different-unit-squares
1442	"William Holman Hunt, Claudio a Isabella, 1850"	4j13InegUPk	""	
1443	Test prvočíselnosti s využitím síta	f4Gd_vhe_SU	""	
1444	Dělení mnohočlenů - příklad	8Wxw9bpKEGQ	""	
1445	Vakcíny a mýtus o autismu - 2. část	HGb9m1dbNdM	""	
1446	Historie statické elektřiny	3QLnosS853Q	""	
1447	Nezávislé jevy – příklad 2: pravděpodobnost uhodnutí správné odpovědi	VWAfEbgf1Po	""	
1448	Mnohočleny a peníze.	IGs7IB48Fvg	""	
1449	Doplňující příklad na získání směrnice z grafu	81SseQCpGws	""	
1450	Proces mumifikace	-MQ5dL9cQX0	""	
1451	Kvasary	4LmIyMyAuN0	""	
1452	Poloměr pozorovatelného vesmíru - oprava	b6VQv76BQDs	""	
1453	"Bernoulliho rovnice, 1. část"	uqyLOuAzbvo	""	
1454	Zuřící ale roztomilá mořská nestvůra	-fUGOHkAMN4	""	
1455	Příšera s hady místo vlasů	Rm6LkuZfEis	""	
1456	Zákon velkých čísel	VpuN8vCQ--M	""	
1457	Počítání pravděpodobnosti při karetní hře	obZzOq_wSCg	""	
1458	Jak víme o existenci zemského jádra	KL0i1RSnpfI	""	
1459	Problém narozeninové pravděpodobnosti	9G0w61pZPig	""	
1460	Krátér s motivem Odyssea prchajícího z Polyfémovy jeskyně	BDo3L3vqE6M	""	
1461	Typy úhlů - příklady	aXifNazd7Ko	B0R3MJOrST0	https://cs.khanacademy.org/v/recognizing-angles-examples
1462	Fotografie	FtUekmRNi8M	""	
1463	Populační rozptyl	dvoHB9djouc	""	
1464	Příkad: pravděpodobnostní prostor	FICRd7Lp67s	""	
1465	Kontingenční tabulka a test chí-kvadrát	hpWdDmgsIRE	""	
1466	Test Pearsonův chí-kvadrát (test dobré shody)	2QeDRsxSF9M	""	
1467	Nezávislé jevy – příklad 1: házení kostkou	2MYA8Ba2PvM	""	
1468	Polární souřadnice 1	jexMSlSDubM	""	
1469	Složená pravděpodobnost nezávislých jevů	xSc4oLA9e8o	""	
1470	Příklady na Archimédův zákon	wwjtuZ5vTvc	""	
1471	Úvod do teorie molekulových orbitalů	b1YtRTke_M0	""	
1472	Násobení a dělení s neznámou.	93xzevZ9pjU	""	
1473	Výpočet průměrné výšky patra budovy	LGWUXVpwPDU	""	
1474	Údaje od růstu čínských zahraničních aktiv v roce 2010	a3NFAnHxpKw	""	
1475	Záchranný plán 13: Má záchranný plán šanci fungovat?	R528WbVdC0I	""	
1476	Anatomie svalového vlákna	uY2ZOsCnXIA	""	
1477	Hyperplasia in Colon Tissue	C0frzmxc5KU	""	
1478	Zdravá tkáň tlustého střeva	fif5ghe8JM0	""	
1479	Jak vápník způsobuje práci myozinu	vv6WBeqw2Nc	""	
1480	Cancerous Colon Tissue	KyJs9H0vzTM	""	
1481	Úvod do chirality	tk-SNvCPLCE	""	
1482	Nezávislé jevy – příklad 3: házení dvěma kostkami	O4Qnsubo2tg	""	
1483	Plocha obdélníků a distributivní zákon	Q3wfb0CPhIY	""	
1484	Algebraický výpočet velikosti vrcholových úhlů	InzGcnUNb7M	2CZrkdtgeNU	https://cs.khanacademy.org/v/using-algebra-to-find-the-measures-of-vertical-angles
1485	Inverzní funkce Příklad 1	wSiamij_i_k	""	
1486	Sčítání a odčítání matic	WR9qCSXJlyY	""	
1487	Rovnice se dvěma stejnými absolutními hodnotami	15s6B7K9paA	""	
1488	Seznámení s mocninami	gLOnyU4ANRE	XZRQhkii0h0	https://cs.khanacademy.org/v/introduction-to-exponents
1489	Eulerova přímka	tUqyJgmGY7k	""	
1490	Hemoglobin	LWtXthfG9_M	""	
1491	Závislé a nezávislé jevy	Za7G_eWKiF4	""	
1492	Sčítání desetinných čísel - slovní úloha	9sKBo4SGSkA	c4fUaD4g4mc	
1493	Úhly a obvod	hv9gPlQru78	""	
1494	Kolik hostů na párty jedlo čokoládové lanýže?	XAW9d3XU3qI	""	
1495	Body v souřadné rovině	gRDV6AFGqm0	b9H22F0Qbgw	https://cs.khanacademy.org/v/points-on-the-coordinate-plane
1496	Určování rovnoběžných a kolmých přímek	_qNf00OiCY8	aq_XL6FrmGs	https://cs.khanacademy.org/v/identifying-parallel-and-perpendicular-lines
1497	Úhly mezi rovnoběžkami a příčkami	FzdAXJclXJ4	H-E5rlpCVu4	https://cs.khanacademy.org/v/angles-formed-by-parallel-lines-and-transversals
1498	Stromové diagramy pro určení výsledků	Zxvc6iPKdec	""	
1499	Cvičení na pochopení hodnot desetinných míst	-oFlAhtear4	""	
1500	"Wassily Kandinsky, Kompozice číslo 7, 1913"	i16sGRY7SZ4	""	
1501	Příklad: Kolo štěstí	jDIj0CUjGvM	""	
1502	Výběrový rozptyl	iHXdzfF7UEs	""	
1503	"Oligopol, duopol, tajné dohody, a kartely."	N0L00FZnhtg	""	
1504	Inverzní matice 2x2	01c12NaUQDw	""	
1505	"Pojem množina, průnik a sjednocení množin"	jAfNg3ylZAI	""	
1506	Lom seismických vln	UNZ171fDja4	""	
1507	Úvod do vektorového součinu	pJzmiywagfY	""	
1508	Seznámení se zlomky	Q_CljEweGOE	""	
1509	Normálová a přítlačná síla	1WOrgrIcQZU	""	
1510	Příklad: Závislé jevy	7BkcNLOf56w	""	
1511	Vztah mezi úhlovou rychlostí a rychlostí	zAx61CO5mDw	""	
1512	Dynamika tekutin	G4CgOF4ccXk	""	
1513	"Bernoulliho rovnice, 2. část"	QX2YLR09Q78	""	
1514	"Bernoulliho rovnice, 3. část"	NGpJPz44JYc	""	
1515	Úvod k radiánům	EnwWxMZVBeg	""	
1516	"Co padá rychleji, cihla nebo pírko"	36Rym2q4H94	""	
1517	Úvod do jednoduchých strojů	pfzJ-z5Ij48	""	
1518	Mnohočleny a geometrie	EvvxBdNIUeQ	""	
1519	Sekundární aktivní transport v nefronu	czY5nyvZ7cU	""	
1520	Pomocné T-buňky	uwMYpTYsNZM	""	
1521	"Práce, energie, příklad se třením"	YvacYWgygaA	""	
1522	Inflace tlačená náklady	3A-nAw2tY_4	""	
1523	Destrukce bohatství část 1	Q7HbtnOyKMg	""	
1524	Daně zohledňující negativní externality	UYShebe44Xs	""	
1525	Porovnání obsahů pozemků	ArvnBba_ogI	""	
1526	Úhly (část 2)	zrqzG6xKa1A	""	
1527	Kompromis mezi pamětí a časem	MiqpLC0VWj4	""	
1528	Přímá a nepřímá úměrnost	92U67CUy9Gc	""	
1529	Pojmenovávání úhlů	jFBT1Eh5vrc	6vRgqB0PSXE	https://cs.khanacademy.org/v/naming-angles
1530	Příklady chirálních molekul 1	0XSSPow5oAc	""	
1531	Příklady chirálních molekul 2	QQMZ1ljepWg	""	
1532	Cahnův-Ingoldův-Prelogův systém	DfO27juYly8	""	
1533	Příklady na názvosloví enantiomerů	peQsBg9P4ms	""	
1534	Polynomiální přiblížení funkcí 1	sy132cgqaiU	""	
1535	Názvosloví halogenderivátů	jiJdNWzETSk	""	
1536	Motoneurony	LwA00uqniiU	""	
1537	Ledovce z čokolády	wK-SQD3fhrI	""	
1538	Létající roboti.	SbbBzV6pcFg	""	
1539	Sklon osy Země 1: Proč máme různá roční období	Pgq0LThW7QA	""	
1540	Udržování krevního tlaku díky pružnosti cév	LcyEXlCIkmA	""	
1541	Dechové centrum	_BFDgTci0ck	""	
1542	Navrhování mostů (a jejich destrukce!) 1. část	lBP7739C83s	""	
1543	Pantheon	KaY8zqYfQI0	""	
1544	Rýsování grafu jednoduché funkce	2-dUHLHeyTY	""	
1545	Krevní oběh plodu	-IRkisEtzsk	""	
1546	Zlomky na geometrických útvarech	wil7aaozpVk	jgWqSjgMAtw	
1547	Krevní oběh novorozence krátce po narození	jFn0dyU5wUw	""	
1548	Pozůstatky struktur krevního oběhu plodu u dospělého člověka	Oga0K4reWoY	""	
1549	Život Benjamina Franklina	e23FYcmAG5k	""	
1550	Příklad 1: Porovnání desetinných čísel	F8kl4pumpzk	gAV9kwvoD6s	
1551	sp3 hybridní orbitaly	6JiUN2IQANc	""	
1552	Tutoriál pro lektory na webu Khan Academy	Bd5X7Kz_Bpg	""	
1553	Kuličky pro kamarády	lhLVC1QB_kQ	""	
1554	Další poznámky k vedení vzruchu v srdci	7TafYJLjhY4	""	
1555	Seznamte se s placentou	bQioHx12JuY	""	
1556	Rozdíl množin	2B4EBvVvf9w	""	
1557	Násobení a dělení záporných čísel	d8lP5tR2R3Q	""	
1558	"Fra Angelico, Zvěstování, 1438-47 n.l."	3B-V_pG3HPQ	""	
1559	Doplnění na čtverec - příklad 3	TV5kDqiJ1Os	""	
1560	Cvičení popisující poměry	b-6pqRnm2b8	""	
1561	Jak vzniká očkování proti chřipce	Xn29pt5159k	""	
1562	Mrtvice (Cévní mozková příhoda)	xbyfeEW56Nc	""	
1563	Khan Academy v dokumentu Johna Stossela	_4qoTgnx1oQ	""	
1564	Hemoglobin a hematokrit plodu	SqE5S1qS7ZU	""	
1565	Transplantace srdce	dqmaxkxInZ4	""	
1566	Účinky hypertenze na cévy	PYkaoQc-fLU	""	
1567	Dysplazie v tlustém střevě	CGrbnripinU	""	
1568	Behaviorální teorie	x7wZCtFWblE	""	
1569	Maslowova hierarchie potřeb	P6PEf9WtEvs	""	
1570	Biologická teorie	FfugceYn140	""	
1571	Humanistická teorie	3UcjojHetfE	""	
1572	Psychoanalytická teorie	jdawTFsCNtc	""	
1573	"Příklad: pravděpodobnost, že se desetkrát za sebou trefíme do koše."	iMqCSgqzmiQ	""	
1574	Příklad 3 (variace): výběr osob podruhé	l9ft9jpriNA	""	
1575	"Podmnožina, vlastní podmnožina a nadmnožina."	1wsF9GpGd00	""	
1576	Univerzální množina a doplněk množiny	GVZUpOm3XUg	""	
1577	"Rozpětí, rozptyl a směrodatná odchylka"	E4HAYd0QnRc	""	
1578	Co přesně znamená limita?	5i8HLmVTcRQ	""	
1579	Derivace mocninných funkcí - důkaz	dZnc3PtNaN4	""	
1580	Cvičení na převod mezi radiány a stupni 3	z0-1gBy1ykE	""	
1581	Tři panny při pěti hodech mincí	udG9KhNMKJw	""	
1582	Úhel mezi dvěma vektory	5AWob_z74Ks	""	
1583	Vzorec pro inverzní matici  2x2	eEUK_ThrHuQ	""	
1584	Komprese a Huffmanovo kódování	0mZTW88Q6DY	""	
1585	Opravné kódy	cBBTWcHkVVY	""	
1586	Úvod do poměrů	HpdMJaKaXXc	""	
1587	Arrheniova definice kyselin a zásad	Y4HzGldIAss	""	
1588	Insertion Sort v Pythonu	lEA31vHiry4	""	
1589	Dieta o nízkém obsahu soli	54c_oPpTTP8	""	
1590	Ateroskleróza - část 1	1qifvZnpKjU	""	
1591	Násobení celého a desetinného čísla	Do9v8kLdiXE	STyoP3rCmb0	
1592	Čtyři základní síly	FEF6PxWOvsk	""	
1593	"Rafael, Zasnoubení Panny Marie, 1504"	H_Guv2Mk1E0	""	
1594	Oprava: 2-propylheptan neexistuje.	CFBKfgGTP98	""	
1595	Zápis struktury molekul v organické chemii	pMoA65Dj-zk	""	
1596	Hubblův zákon	1V9wVmO0Tfg	""	
1597	Vzdálenost pro vzlet Airbusu A380	fQt69_Q2CTw	""	
1598	Mozek po žonglování	WGGwI26pwp8	""	
1599	"Khan Academy na Marlborough School v Los Angeles, CA"	7D6urvlVjJ4	""	
1600	Sal Khan na CNN Starting Point	-BHdJBwmdCU	""	
1601	Skupenství - pokračování	WenwtcuqOj8	""	
1602	Úvod do názvosloví derivátů benzenu	L0toGDlJSbk	A5r7wkwDID4	https://cs.khanacademy.org/v/naming-benzene-derivatives-introduction
1603	Vlastnosti umocňování 5	4jhG7g5qgO0	""	
1604	Hitler a nacisté nastupují k moci	EtZnPoYbRyA	""	
1605	"Arterioskleróza, Arterioloskleróza a Ateroskleróza"	_T60pBGcoQU	""	
1606	Celková konečná rychlost střely	sTp4cI9VyCU	""	
1607	Určení posunu tvaru	ZhROXmbUVKE	""	
1608	Seznamte se s plícemi	qGiPZf7njqY	""	
1609	Tropomyosin a troponin a jejich úloha v regulaci svalové kontrakce.	LiOfeSsjrB8	""	
1610	Názvosloví jednoduchých alkanů	NRFPvLp3r3g	""	
1611	Využití vlastností logaritmů - mocnina	Pb9V374iOas	""	
1612	Příklad: Hledání ekvivalentního zlomku	i-sAB-Z2_bE	""	
1613	Trojúhelníková nerovnost	KlKYvbigBqs	""	
1614	"Raphael, Aténská škola,  1509-1511"	Smd-q44ysoM	""	
1615	Pohyb suchého ledu na Marsu	mNXBfz1iVzc	""	
1616	Přistání Curiosity	N9hXqzkH7YA	""	
1617	The Sagan Series (část 2) - Život vyhledává život	j2oXFWKpJiA	""	
1618	Hypertenze - dělení a příznaky	8aeivxR1GDc	""	
1619	"Následník Bernarda Daddiho - The Aldobrandini Triptych, 1336"	TKfJ2444F6s	""	
1620	Příklady na organické názvosloví 2	CJRQ8gOjq4E	""	
1621	Krokování rekurzivní Fibonacciho funkce	zg-ddPbzcKM	""	
1622	Co je to mýdlo?	9-u4zP5s9is	""	
1623	Co je hypertenze?	FBoYigdnLKQ	""	
1624	Úvod do programování na KA	eIndU6kmH58	""	
1625	Definice roviny v trojrozměrném prostoru	J2Qz-7ZWDAE	""	
1626	Úvod do programování na Khanově Akademii	jsDOHy8pHTg	""	
1627	Písemné dělení celého čísla desetinným číslem	cfr-yZxTH8Y	""	
1628	"Odhad pravděpodobnosti, že padne 7"	L1_OqQmMEMo	""	
1629	Zábava s Punnettovým čtvercem	D5ymMYcLtv0	""	
1630	Fotosyntéza: Světelné reakce  1	GR2GA7chA_c	""	
1631	Francouzská revoluce 4	KYoB2mjNdr0	""	
1632	Fotosyntéza: světelné reakce a fotofosforylace	yfR36PMWegg	""	
1633	Napoleon a války Čtvrté koalice	O3HxPDH-s7w	""	
1634	Úvod k obvodu	473FvDJlg6k	9uwLgf84p5w	https://cs.khanacademy.org/v/introduction-to-perimeter
1635	Řešení racionálních rovnic 1	Yaeze9u6Cv8	""	
1636	Zápis výrazů 3: cvičení př.3	zaGUlwslGGg	""	
1637	Stechiometrie -  klíčová složka	rESzyhPOJ7I	""	
1638	Ramesses II	PXUKfJ4XDk4	""	
1639	"San Vitale, Ravenna"	It3i-dKusIM	""	
1640	Sal Khan u Pierse Morgana	E8Yt7SuJ558	""	
1641	Khan Academy na PBS NewsHour.	4jXv03sktik	""	
1642	Důchodové obligace v Illinois	Tczu_dvVuuk	""	
1643	Napoleon a války První a Druhé koalice	OzyH-1p9nAg	""	
1644	Funkční předpis a funkční hodnota	Id6UovYjd-M	""	
1645	Doplnění na čtverec s proměnnou	VvuuRpJbbHE	""	
1646	"Masaccio, Peníz daně, 1427"	oDPNSPbjzQ8	""	
1647	"Gian Lorenzo Bernini, Katedra svatého Petra, 1647-53"	z-yC6Owcg7g	""	
1648	Navrhování mostů (a jejich destrukce!) 2. část	KBOGRxV49MQ	""	
1649	Viry	0h5Jd7sgQWY	""	
1650	Úvod do buněčného dýchání	2f7YwCtHcgk	""	
1651	Špatné cvičení	IY7fQq49gx8	""	
1652	"Temperament, dědičnost, geny"	4dcGgUrkttY	""	
1653	Studie dvojčat a adopcí	PzUKDqHGRUQ	""	
1654	Interakce genů a prostředí	sMyZO9YDlk8	""	
1655	Dědičnost	m0T2miip8jo	""	
1656	Regulační geny	rs6UkVaOPzo	""	
1657	Úvod do evoluce na příkladu člověka	Me_041nrRZk	""	
1658	Lineární homogenní rovnice druhého řádu 1	UFWAu8Ptth0	""	
1659	"Michelangelo, Laurentinská knihovna, 1524-71"	tUOKkeEOkXk	""	
1660	Koeficient determinace	lng4ZgConCM	""	
1661	"Bosch, Triptych Poslední soud, 1504-08"	Ea6qS3nuvng	""	
1662	"Pozzo, Kaple sv. Ignáce, Il Gesu, Řím (objednáno v roce 1695)"	A3vkqYgJ93c	""	
1663	Sedm minut hrůzy vozítka Curiosity	pzqdoXwLBT8	""	
1664	Adiční reakce konjugovaných dienů I - Mechanismus	Lq6e0qU9Vr4	""	
1665	Cis/Trans a E/Z názvosloví alkenů	dImphXx2TDc	oYoQpDtBLac	https://cs.khanacademy.org/v/cis-trans-and-e-z-naming-scheme-for-alkenes
1666	Zemědělská revoluce	Z_P5rqxeBVA	""	
1667	Vztah mezi pKa a pKb	3Gm4nAAc3zc	""	
1668	Reliktní záření	sxbPwl_KRuA	""	
1669	"Delacroix, Sardanapalova smrt, 1827"	iDBJK0y8vb0	""	
1670	"Egon Schiele, Sedící mužský akt (autoportrét), 1910"	croM4PvOdbM	""	
1671	"Rembrandt, Dívka u okna, 1645"	xSixUm1cXSw	""	
1672	TICE ART 1010  renezační umění	kzhuZmzoX5o	""	
1673	"Lucian Freud, obraz ""Standing by the Rags"", 1988-89"	Nb6EQUS8hDo	""	
1674	Obory čísel 4	psyWUUkI-aw	""	
1675	"David, Liktoři přinášející Brutovi mrtvoly jeho synů, 1789"	UQiNvDOJi0c	""	
1676	Futurismus	JHul281Kmtk	""	
1677	MoMA a abstraktní expresionismus	qh10-sfZNJE	""	
1678	Interview Salmana Khana v NPR show On Point	Tz2H8dMMwi0	""	
1679	Detailnější analýza fiskálního útesu	QwvJ6z49m-c	""	
1680	"1913 | Napětí,  Lois Weber a Phillips Smalley"	ARysRxZJmaA	""	
1681	Počet řešení z grafického vyjádření	0SPELChfsGg	BNHLzEv6Mjg	https://cs.khanacademy.org/v/solving-systems-by-graphing-2
1682	"Campin, Mérodský oltář, 1425-28"	WdDzs70Txjs	""	
1683	"Rýsujeme ostré, pravé a tupé úhly."	s4voft8Xz1s	4ZyTVTGVPgE	https://cs.khanacademy.org/v/drawing-acute-right-and-obtuse-angles
1684	Umělecké pojmy v akci: Emulze	GpBD_1pT_mw	""	
1685	Veristické mužské portréty	T0fq3XFfxrY	""	
1686	Kolik aut se vejde na parkoviště?	MZEbWGhxEJE	""	
1687	Příklady: Odčítání z hlavy	9diZWvv6vzE	iivtjjdSu9I	
1688	TICE ART 1010:  Umění starého Řecka a Říma	XdXXK_PTkUU	""	
1689	Allende a Pinochet v Chile	Um92GZLCQ_Q	""	
1690	Centrální dogma molekulární biologie	Q_WRFw8KQk4	""	
1691	Úvod do metakognice	SE5W3gN_N7s	""	
1692	Rozlišování  různých typů trojúhelníků - příklad	CqlTDDB9hdw	PiQxA9O7Rd8	https://cs.khanacademy.org/v/classifying-shapes-examples
1693	Teorie konfliktu	LPYTndFFTko	""	
1694	Bod poloviční ekvivalence	1u0PU2BcxKg	""	
1695	"Brunelleschi, Kopule dómu Santa Maria del Fiore, 1420-36"	TQ8F_yPwqzA	""	
1696	Faun Barberini (spící satyr)	KQ63wu7lsXo	""	
1697	Nestranný odhad rozptylu	KkaU2ur3Ymw	""	
1698	Erechtheion: Karyatida a iónský sloup	X872rmThCF8	""	
1699	Parthenon: Vlys s motivem panathénajského průvodu	KzZF1lP4Rbk	""	
1700	Pravidla pro mocniny - část 1	kITJ6qH7jS0	""	
1701	Gallino mauzoleum	yvnr0wnmoGY	""	
1702	Oprava videa o kvasarech	PX_XSnVWlNc	""	
1703	Simulace: jak získat nestranný odhad rozptylu	0QS4VHPV4JA	""	
1704	Hybridizace sp	GoxbWnTiox4	""	
1705	Je Mars skutečně rudý?	Q7UL8hvlk7k	""	
1706	Úvod do Dopplerova jevu	dc7l7Qqa8xk	""	
1707	Skalární součin a délka vektorů.	WNuIhXo39_k	""	
1708	Násobení jednočlenů - příklad	ssY1dFl7d30	""	
1709	Výpočet přirozeného logaritmu	r0eFSS8CN-Q	""	
1710	Posouvání mnohoúhelníků	u9B-dV6r6rU	""	
1711	Znaménko diskriminantu	XUvKjC21fYU	""	
1712	Leonarda da Vinci's - Dopis Vévodovi z Milána	URcpchlTNBY	""	
1713	"Mykény: ""Palác"" a kruh šachtových hrobů"	S7HJB0PtiW0	""	
1714	Vzestup Hitlera a nacistů	QCkn5bu8GgM	""	
1715	Řešení slovních úloh 4	5EdbPz1ZVn0	""	
1716	Modrý zloduch	OC0oM6_O8QM	""	
1717	Eriksonův psychosociální vývoj	SIoKwUcmivk	""	
1718	Mark Rothko	JPoQeuWybIo	""	
1719	Zjednodušování jednočlenů	4Eax48gDg9g	""	
1720	Druhy indiferenčních křivek	kJ43GdU5Uzc	""	
1721	Ištařina brána	U2iZ83oIZH0	""	
1722	"Giacometti, Náměstí, 1948"	6pSOOgJz44o	""	
1723	Sčítání a odčítání proměnných	P6_sK8hRWCA	""	
1724	"Tromby, emboly a tromboembolie"	h0207xMD6b8	""	
1725	Předčasná puberta	XhYQYVQq6K0	""	
1726	Proč sklon zemské osy způsobuje roční období	05qDIjKevJo	""	
1727	Příprava papyru pro výstavu	q0zlBUbcWWQ	""	
1728	Technologie v první světové válce	4bmPvB15aYU	""	
1729	"Henri Matisse, Přepych, klid a potěšení, 1904"	7d6S8y2kYSg	""	
1730	Příklad: Jaký zlomek očí pavouka se na mě dívá?	5r2FYszC_sU	""	
1731	Homeostáza	rSBbnHLR_cg	""	
1732	Horninový cyklus	pm6cCg_Do6k	""	
1733	"Donatello, Svatý Marek, 1411-13"	A8GQfq3U96M	""	
1734	Křivkový integrál a vektorové pole	t3cJYNdQLYg	""	
1735	Směrodatná chyba průměru	J1twbrHel3o	""	
1736	Příklad: Rovnost poměrů	V3FvaClh6LY	""	
1737	Příklad: Písemné odčítání 2 desetinných čísel	Eh5oMS18oWc	o31cLUkS23E	https://cs.khanacademy.org/v/subtracting-decimals-up-to-hundredths
1738	Násobení 2 smíšených čísel	PACXLXuSosI	RPhaidW0dmY	
1739	Rozhovor Salmana Khana v pořadu rádia NPR All Things Considered (28.12.2009)	po3DAsr6mDE	""	
1740	Kdy je funkce kladná nebo záporná	eDv7dk9uNmM	""	
1741	Čtení ze sloupcových grafů 1	9YjXGLWMvCM	""	
1742	Napoleon donucen odstoupit	CH6FQhlZn6k	""	
1743	"Khan Academy na KIPP Bridge v Oaklandu, CA NC4T"	9NVQsQLPOqc	""	
1744	Kalifornská reportáž o Khan Academy (červen 2011)	rpPbt8EOf00	""	
1745	Van der Waalsovy síly	8qfzpJvsp04	""	
1746	Podstata zatmění Měsíce	wuhNZejHeBg	""	
1747	"Sklenice, kytara a láhev,  Pablo Picasso, 1913"	-jXFckR2yoY	""	
1748	Neobvyklé oxidační stavy kyslíku	R2EtXOoIU-E	""	
1749	"Franz von Stuck, Hřích, 1893"	muJatqh6wRM	""	
1750	"Parmigianino, Madona s dlouhým krkem, 1530-33"	suIUUGdNyWk	""	
1751	"Leonardo,Panna a dítě se sv. Annou a sv. Janem, 1499-1500"	L4F2lgyi7FA	""	
1752	Příklad: závislé a nezávislé proměnné	0eWm-LY23W0	""	
1753	Rozdělení výběrového průměru 2	NYd6wzYkQIM	""	
1754	Organela	Ogxpuq-qIW0	""	
1755	"Bernoulliho rovnice, 4. část"	HnfBFeLunk4	""	
1756	Zrození ústavy USA	Rk8dCnKIfP4	""	
1757	Co to znamená kupovat firemní akcie - verze 2	98qfFzqDKR8	""	
1758	Tvorba sloupcových grafů	woUQ9LLaees	""	
1759	Parciální derivace	1CMDS4-PKKQ	""	
1760	Přímá úměrnost (příklad)	jNUz0P5MG9M	""	
1761	Příklad 2: Převod procent na desetinné číslo	vX_K7utBQUE	T4JKO0OGjpQ	https://cs.khanacademy.org/v/converting-percents-to-decimals-ex-2
1762	Příklad: Měřítko mapy	tOd2T72eJME	""	
1763	Shodnost úseček	bJF9R8_-0O0	""	
1764	Minimalizování čtvercové chyby regresní přímky (část 3)	u1HhUB3NP8g	""	
1765	Nevychýlený odhad rozptylu (simulace)	F2mfEldxsPI	""	
1766	Systematické pojmenování isobutylové skupiny	Xw1CMTXQGPY	""	
1767	Grafické zobrazení funkce úměrnosti (příklad)	R32xBmxXj2E	""	
1768	Friedelova-Craftsova acylace	xUFwzPmqt0Y	""	
1769	Trojná vazba způsobuje lineární konfiguraci	LIFHYUGrYqw	""	
1770	PV-diagramy a objemová práce	M5uOIy-JTmo	""	
1771	Názvosloví alkanů s ethylovými skupinami	q_Q9C1Ooofc	""	
1772	Objasnění sp2 a sp hybridizace	F9zlj-X0-os	""	
1773	Elektrody a napětí galvanického článku	m0SFJt_0v28	""	
1774	Vyzkoušejte si stanovení oxidačních stavů	M7PnxSQedkM	""	
1775	Jak vytvořit krabicový graf s vousy	09Cx7xuIXig	""	
1776	Sčítání zlomků se jmenovateli 10 a 100	YZD5ifHZILE	""	
1777	Sčítání lomených výrazů	w7NhLkQynS8	""	
1778	Úvod do Markovových řetězců	o-jdJxXL_W4	""	
1779	Rovnice ideálního plynu - příklad 4	Osl6HEDZZ-E	""	
1780	Příprava alkynů	HbDWBeRJboE	""	
1781	Versailleská smlouva a Německo detailněji	TmFET3F64pE	""	
1782	Úvod do redox reakcí	OE0MMIyMTNU	""	
1783	Názvosloví alkanů s alkylovými skupinami	KKAD-OOOHxg	""	
1784	Definice parseku	6zV3JEjLoyE	""	
